Wall time,Step,Value
1677999611.1923306,0,0.693041980266571
1677999746.6260169,1,0.5245543122291565
1677999872.792264,2,0.46100082993507385
1678000005.4143975,3,0.38767895102500916
1678000121.7794733,4,0.36569660902023315
1678000247.17423,5,0.36669400334358215
1678000384.4305346,6,0.3251378536224365
1678000534.8294961,7,0.33270615339279175
1678000675.4300153,8,0.3155309855937958
1678000806.9715526,9,0.29689642786979675
1678000941.3599153,10,0.2721696197986603
1678001071.9985726,11,0.24788545072078705
1678001205.7319622,12,0.2753206193447113
1678001327.509872,13,0.23899738490581512
1678001452.53171,14,0.23662437498569489
1678001570.0250533,15,0.24972784519195557
1678001682.9297762,16,0.21388913691043854
1678001795.337135,17,0.21538177132606506
1678001914.6790454,18,0.22549818456172943
1678002037.4185133,19,0.20953552424907684
1678002157.8062544,20,0.21336108446121216
1678002283.0978642,21,0.21470659971237183
1678002392.868018,22,0.204389289021492
1678002502.451701,23,0.19266580045223236
1678002625.2375517,24,0.19699104130268097
1678002739.4845066,25,0.19354112446308136
1678002869.2066092,26,0.18393702805042267
1678002981.240687,27,0.19245319068431854
1678003104.6866179,28,0.18853718042373657
1678003217.0239794,29,0.17818677425384521
1678003338.7357333,30,0.17170220613479614
1678003455.1990402,31,0.16871507465839386
1678003569.1525042,32,0.17168346047401428
1678003686.711229,33,0.17438741028308868
1678003805.0360703,34,0.17396976053714752
1678003922.6554878,35,0.16529054939746857
1678004036.280393,36,0.17448270320892334
1678004165.6137087,37,0.17177477478981018
1678004304.8536048,38,0.16790296137332916
1678004438.299183,39,0.17274896800518036
1678004569.229345,40,0.1625257283449173
1678004694.6823711,41,0.16556097567081451
1678004826.6675656,42,0.15977033972740173
1678004950.674867,43,0.16941525042057037
1678005067.5353854,44,0.14905089139938354
1678005196.3062265,45,0.14575310051441193
1678005347.3732283,46,0.1430346816778183
1678005471.415013,47,0.14093810319900513
1678005588.6998367,48,0.14787320792675018
1678005716.1531878,49,0.1457967460155487
1679815015.1215503,50,0.13580942153930664
1679815140.6804385,51,0.1349184364080429
1679815271.4488175,52,0.14558525383472443
1679815375.8883648,53,0.13979701697826385
1679815515.4457366,54,0.13923385739326477
1679815634.659771,55,0.1405276209115982
1679815747.8557367,56,0.13302235305309296
1679815866.0466073,57,0.13423538208007812
1679815985.178681,58,0.1384735256433487
1679816109.8463125,59,0.12656567990779877
1679816247.6410975,60,0.13133084774017334
1679816388.5747101,61,0.11856552958488464
1679816511.8759997,62,0.12609799206256866
1679816638.4860208,63,0.12776736915111542
1679816764.5902715,64,0.13865046203136444
1679816878.2519166,65,0.12263492494821548
1679816998.1832092,66,0.12145736068487167
1679817115.8218367,67,0.12332906574010849
1679817232.6461558,68,0.12315856665372849
1679817359.674957,69,0.13151372969150543
1679817481.4015021,70,0.11466672271490097
1679817605.0193572,71,0.12299134582281113
1679817721.1826766,72,0.1255771517753601
1679817832.1105502,73,0.11938463896512985
1679817964.812638,74,0.12209728360176086
1679818077.835238,75,0.11226808279752731
1679818209.5485723,76,0.11549320071935654
1679818327.3322911,77,0.11201432347297668
1679818441.080821,78,0.11924056708812714
1679818560.0324626,79,0.11247208714485168
1679818676.017507,80,0.11000719666481018
1679818787.1767027,81,0.10750453919172287
1679818899.523278,82,0.10887133330106735
1679819009.3074026,83,0.11421132832765579
1679819142.0353744,84,0.1199859082698822
1679819258.9145198,85,0.10664736479520798
1679819371.4672172,86,0.10594095289707184
1679819498.4709907,87,0.1010669618844986
1679819618.1297572,88,0.10197104513645172
1679819734.7441072,89,0.09601956605911255
1679819858.0090775,90,0.10588820278644562
1679819968.1225076,91,0.10747523605823517
1679820086.0567229,92,0.10661809146404266
1679820207.1663451,93,0.1026768684387207
1679820335.717619,94,0.10837020725011826
1679820456.8474247,95,0.10780511796474457
1679820571.7879295,96,0.10335242003202438
1679820691.0230236,97,0.09442371129989624
1679820811.5935817,98,0.10700687766075134
1679820923.138812,99,0.09951556473970413
1679821044.5543725,100,0.09869320690631866
1679821152.5481627,101,0.09944911301136017
1679821260.8596244,102,0.09355081617832184
1679821378.4378142,103,0.09734156727790833
1679821497.5696948,104,0.09459593147039413
1679821607.1396012,105,0.09508565813302994
1679821724.5941753,106,0.09456285834312439
1679821851.365254,107,0.09174931794404984
1679821962.6667137,108,0.09446147084236145
1679822073.5694706,109,0.0879090279340744
1679822200.9371245,110,0.09320800751447678
1679822319.2996664,111,0.09009525179862976
1679822440.306122,112,0.09256485104560852
1679822551.8524666,113,0.08901909738779068
1679822669.6153038,114,0.09359416365623474
1679822774.9463532,115,0.09346618503332138
1679822896.7673593,116,0.084459587931633
1679823012.809493,117,0.08468398451805115
1679823134.5675757,118,0.09305412322282791
1679823263.4518747,119,0.08666744083166122
1679823376.3355346,120,0.09111779928207397
1679823489.358823,121,0.09022899717092514
1679823598.3449337,122,0.08055176585912704
1679823726.3587232,123,0.08963602781295776
1679823850.5737162,124,0.0905412957072258
1679823974.4929368,125,0.09032928198575974
1679824099.7883706,126,0.08727911114692688
1679824228.5088408,127,0.0864296406507492
1679824337.517422,128,0.0877956673502922
1679824450.642424,129,0.08437472581863403
1679824571.2633903,130,0.08357618004083633
1679824695.0427392,131,0.0860445573925972
1679824823.3878925,132,0.08411690592765808
1679824944.096189,133,0.08010855317115784
1679825064.0119514,134,0.08690112829208374
1679825193.2142606,135,0.08232852071523666
1679825309.5571449,136,0.0814569965004921
1679825427.4096668,137,0.07136232405900955
1679825538.722325,138,0.0798102393746376
1679825665.9048345,139,0.0790746808052063
1679825786.612499,140,0.07783609628677368
1679825904.6917408,141,0.0747699961066246
1679826028.2117763,142,0.07730838656425476
1679826159.7368803,143,0.07613492757081985
1679826294.4520497,144,0.07511264085769653
1679826413.4495575,145,0.08022604882717133
1679826529.1769626,146,0.07401759177446365
1679826651.693794,147,0.07479386031627655
1679826780.1487148,148,0.07593915611505508
1679826897.2906148,149,0.07535433024168015
1679827020.2046132,150,0.08046895265579224
1679827130.5435553,151,0.07353407889604568
1679827240.40521,152,0.08110406994819641
1679827363.0630126,153,0.08279071003198624
1679827484.1882012,154,0.08022962510585785
1679827607.9498851,155,0.07267316430807114
1679827718.5670326,156,0.07141793519258499
1679827851.237863,157,0.0739671140909195
1679827977.903504,158,0.07111957669258118
1679828102.2477152,159,0.07529328763484955
1679828221.1862438,160,0.07519934326410294
1679828335.5171385,161,0.07728395611047745
1679828465.0131338,162,0.0716673955321312
1679828581.4421413,163,0.07490812987089157
1679828702.8476439,164,0.07578869163990021
1679828831.2504554,165,0.0730350911617279
1679828967.067059,166,0.07793238013982773
1679829095.4359765,167,0.06943412125110626
1679829209.5290089,168,0.07208075374364853
1679829330.7059276,169,0.0747290626168251
1679829444.7658818,170,0.06892641633749008
1679829562.1070194,171,0.06786802411079407
1679829678.2645173,172,0.06754910945892334
1679829793.2130988,173,0.06882470846176147
1679829922.296427,174,0.06671781092882156
1679830048.5898879,175,0.07295462489128113
1679830164.957009,176,0.06635547429323196
1679830290.7004735,177,0.06577295064926147
1679830406.6642535,178,0.06806475669145584
1679830516.2388346,179,0.06930016726255417
1679830631.136703,180,0.06710383296012878
1679830749.80136,181,0.07070931792259216
1679830870.5199497,182,0.06653210520744324
1679830982.680123,183,0.07204277813434601
1679831110.5083146,184,0.0692586600780487
1679831231.1038451,185,0.06928485631942749
1679831352.5827866,186,0.06643582880496979
1679831484.3146727,187,0.06793683767318726
1679831604.8720143,188,0.06559599936008453
1679831733.3306491,189,0.06773684918880463
1679831852.5094712,190,0.06509465724229813
1679831990.6658642,191,0.07070691883563995
1679832126.233003,192,0.06257927417755127
1679832261.115868,193,0.06496595591306686
1679832390.8935,194,0.06689465790987015
1679832514.5628383,195,0.06402686983346939
1679832630.562478,196,0.06670930236577988
1679832750.618428,197,0.06545288860797882
1679832880.8454173,198,0.06132650002837181
1679833011.3576586,199,0.06258223205804825
1679833143.6041596,200,0.0643673688173294
1679833265.9316065,201,0.06319217383861542
1679833402.2491207,202,0.06363989412784576
1679833515.0262337,203,0.06422951817512512
1679833644.0171776,204,0.06641772389411926
1679833756.836188,205,0.06564405560493469
1679833863.8189034,206,0.05803833529353142
1679833974.5799425,207,0.06062772870063782
1679834104.1247792,208,0.05677612125873566
1679834214.9126694,209,0.057372793555259705
1679834330.3132951,210,0.061797820031642914
1679834433.2045932,211,0.061910480260849
1679834555.4738123,212,0.06724686920642853
