Wall time,Step,Value
1679563592.079238,0,0.052884235978126526
1679563655.8821716,1,0.04439905658364296
1679563712.5837765,2,0.03629540279507637
1679563767.6825094,3,0.03771301731467247
1679563822.6890435,4,0.034833893179893494
1679563877.0029685,5,0.03411800041794777
1679563935.3385987,6,0.03754080832004547
1679563990.6189868,7,0.03136957064270973
1679564050.1316328,8,0.031230779364705086
1679564112.7162085,9,0.03366997838020325
1679564176.9103777,10,0.02775350771844387
1679564238.6589994,11,0.029963809996843338
1679564297.1738915,12,0.029803479090332985
1679564359.4002314,13,0.03189840912818909
1679564419.113203,14,0.03138907998800278
1679564480.2867947,15,0.02764958143234253
1679564540.2195454,16,0.02613505907356739
1679564598.8487692,17,0.024105839431285858
1679564661.1220722,18,0.02821335569024086
1679564736.82381,19,0.030499715358018875
1679564799.376691,20,0.022148795425891876
1679564861.2628582,21,0.02480953373014927
1679564920.0701432,22,0.023310082033276558
1679564983.3008487,23,0.025184841826558113
1679565049.2664492,24,0.026516012847423553
1679565111.1303256,25,0.028913475573062897
1679565170.7942405,26,0.026568464934825897
1679565231.5386868,27,0.025415470823645592
1679565287.7028105,28,0.025486724451184273
1679565350.0462282,29,0.024644237011671066
1679565414.8142936,30,0.024724915623664856
1679565473.3012629,31,0.021410612389445305
1679565534.0989208,32,0.023289822041988373
1679565593.5032196,33,0.0231931135058403
1679565651.9199746,34,0.023402350023388863
1679565713.4184735,35,0.01967567950487137
1679565776.4174542,36,0.025304565206170082
1679565836.582229,37,0.0259083341807127
1679565895.9721198,38,0.02740051969885826
1679565955.74538,39,0.02075626701116562
1679566015.6548297,40,0.024654382839798927
1679566075.433485,41,0.0264724250882864
1679566133.5181031,42,0.02338036149740219
1679566192.8636212,43,0.022739307954907417
1679566252.1337337,44,0.020838573575019836
1679566309.8736684,45,0.020262906327843666
1679566366.638486,46,0.01903413236141205
1679566427.354813,47,0.024062102660536766
1679566487.3606594,48,0.027623843401670456
1679566543.8660607,49,0.020115602761507034
1679566601.6622465,50,0.02332344464957714
1679566662.4264028,51,0.025809532031416893
1679566718.03856,52,0.01933603547513485
1679566779.046138,53,0.024443691596388817
1679566834.7642877,54,0.02243509702384472
1679566892.5370054,55,0.0222932081669569
1679566952.7615943,56,0.02181217260658741
1679567008.325159,57,0.022093340754508972
1679567063.5675287,58,0.018996773287653923
1679567122.1225653,59,0.02104075253009796
1679567177.9026966,60,0.0217575803399086
1679567235.2675009,61,0.022171249613165855
1679567290.444,62,0.020542500540614128
1679567347.135002,63,0.022790275514125824
1679567402.5593479,64,0.018991613760590553
1679567457.644954,65,0.019918467849493027
1679567514.5024014,66,0.019822094589471817
1679567574.497019,67,0.02284390479326248
1679567634.5037246,68,0.0209237951785326
1679567692.7572734,69,0.02375899627804756
1679567748.9545646,70,0.018030785024166107
1679567806.9300745,71,0.021803464740514755
1679567862.3174605,72,0.01936805434525013
1679567921.3106322,73,0.01943393424153328
1679567978.7496393,74,0.018564708530902863
1679568035.3374493,75,0.017626015469431877
1679568093.0470455,76,0.02061064913868904
1679568152.8871977,77,0.017699873074889183
1679568207.0635986,78,0.01803549937903881
1679568262.794389,79,0.017590319737792015
1679568325.1428463,80,0.020420454442501068
1679568379.3657124,81,0.018462708219885826
1679568436.761339,82,0.018550682812929153
1679568492.9394135,83,0.020207105204463005
1679568551.3764613,84,0.019345883280038834
1679568606.6281588,85,0.017523042857646942
1679568662.1567233,86,0.01996021717786789
1679568718.01568,87,0.01954440400004387
1679568773.5287452,88,0.01882656291127205
1679568831.6730883,89,0.018067706376314163
1679568888.8597386,90,0.02156941220164299
1679568945.8973935,91,0.017098743468523026
1679569002.4712913,92,0.017994113266468048
1679569063.6168885,93,0.018456410616636276
1679569121.2264724,94,0.02154267020523548
1679569178.0592656,95,0.015186096541583538
1679569236.3621447,96,0.017085159197449684
1679569295.4894738,97,0.01954023540019989
1679569354.452896,98,0.01680542156100273
1679569409.6795008,99,0.019594108685851097
1679569467.261153,100,0.02007121965289116
1679569524.7536762,101,0.018596593290567398
1679569582.8610911,102,0.017502550035715103
1679569641.879491,103,0.019623536616563797
1679569699.0679936,104,0.019051222130656242
1679569756.602508,105,0.01780179888010025
1679569814.4975533,106,0.020480232313275337
1679569870.9313643,107,0.01585014909505844
1679569928.0489526,108,0.016322126612067223
1679569985.6716568,109,0.016973847523331642
1679570042.1758778,110,0.019720671698451042
1679570099.4210637,111,0.019345583394169807
1679570155.988255,112,0.015595823526382446
1679570214.6920612,113,0.017978625372052193
1679570273.3423092,114,0.020471248775720596
1679570330.9539921,115,0.01700424589216709
1679570392.3546782,116,0.020779769867658615
1679570452.0473185,117,0.019843202084302902
1679570509.2302752,118,0.02067572809755802
1679570564.4362605,119,0.016179867088794708
1679570626.64451,120,0.01602020673453808
1679570684.530172,121,0.01714898645877838
1679570741.2640448,122,0.01615559309720993
1679570803.4024591,123,0.020570874214172363
1679570861.370834,124,0.01567785255610943
1679570916.7433982,125,0.016013985499739647
1679570973.9655323,126,0.01704089343547821
1679571030.4239278,127,0.01759175769984722
1679571089.540565,128,0.01310801599174738
1679571150.0553436,129,0.022783756256103516
1679571213.9054701,130,0.01863793097436428
1679571269.263638,131,0.017070099711418152
1679571324.7243433,132,0.01725166290998459
1679571381.6315248,133,0.018205413594841957
1679571435.6417744,134,0.014736063778400421
1679571493.5998924,135,0.018485363572835922
1679571550.0871725,136,0.015892362222075462
1679571606.5330918,137,0.01612638123333454
1679571666.7801635,138,0.01578572392463684
1679571723.0292106,139,0.01702304556965828
1679571778.401195,140,0.016347557306289673
1679571834.261091,141,0.01583150215446949
1679571893.6912594,142,0.01672429032623768
1679571952.776642,143,0.016849078238010406
1679572011.3912902,144,0.014265362173318863
1679572071.0390632,145,0.016073964536190033
1679572124.455941,146,0.015519733540713787
1679572181.6572738,147,0.019924910739064217
1679572236.906567,148,0.017984852194786072
1679572291.2934265,149,0.014685643836855888
1679572347.0623298,150,0.016805076971650124
1679572401.7679977,151,0.013696891255676746
1679572458.2317445,152,0.01607573963701725
1679572512.2841134,153,0.014789105392992496
1679572567.4854755,154,0.015594248659908772
1679572621.5004714,155,0.01422661542892456
1679572675.6319823,156,0.015387218445539474
1679572734.117946,157,0.017641009762883186
1679572788.1826458,158,0.013331233523786068
1679572844.903773,159,0.01856526918709278
1679572899.4535096,160,0.017146175727248192
1679572955.4882326,161,0.01644744910299778
1679573008.3556998,162,0.015672607347369194
1679573063.0649066,163,0.01712089590728283
1679573116.0237312,164,0.011817984282970428
