Wall time,Step,Value
1677999611.1923306,0,3.7849717140197754
1677999746.6260169,1,2.9080898761749268
1677999872.792264,2,2.5391769409179688
1678000005.4143975,3,2.129481077194214
1678000121.7794733,4,2.0052919387817383
1678000247.17423,5,1.9456747770309448
1678000384.4305346,6,1.7497073411941528
1678000534.8294961,7,1.7846530675888062
1678000675.4300153,8,1.6997122764587402
1678000806.9715526,9,1.6192741394042969
1678000941.3599153,10,1.5408157110214233
1678001071.9985726,11,1.44844388961792
1678001205.7319622,12,1.5675770044326782
1678001327.509872,13,1.4565614461898804
1678001452.53171,14,1.36236572265625
1678001570.0250533,15,1.434500813484192
1678001682.9297762,16,1.3051788806915283
1678001795.337135,17,1.32048499584198
1678001914.6790454,18,1.385594129562378
1678002037.4185133,19,1.2518196105957031
1678002157.8062544,20,1.2767671346664429
1678002283.0978642,21,1.2728716135025024
1678002392.8670213,22,1.2160568237304688
1678002502.451701,23,1.1832624673843384
1678002625.2375517,24,1.2092889547348022
1678002739.4845066,25,1.202742338180542
1678002869.2066092,26,1.1876797676086426
1678002981.2396877,27,1.144579291343689
1678003104.6866179,28,1.126413106918335
1678003217.0239794,29,1.1313303709030151
1678003338.7357333,30,1.0836900472640991
1678003455.1980002,31,1.0550127029418945
1678003569.1525042,32,1.0639736652374268
1678003686.71023,33,1.0712623596191406
1678003805.0360703,34,1.0556374788284302
1678003922.6554878,35,1.0566966533660889
1678004036.280393,36,1.0551815032958984
1678004165.6137087,37,1.0441678762435913
1678004304.8536048,38,1.0413036346435547
1678004438.299183,39,1.052708387374878
1678004569.229345,40,1.015968918800354
1678004694.6823711,41,1.0042136907577515
1678004826.6675656,42,1.021267056465149
1678004950.674867,43,1.011185646057129
1678005067.5353854,44,0.9495888948440552
1678005196.3062265,45,0.933043897151947
1678005347.3732283,46,0.949143648147583
1678005471.415013,47,0.9260823130607605
1678005588.6998367,48,0.9378371834754944
1678005716.1531878,49,0.9599557518959045
1679815015.1215503,50,0.8770384192466736
1679815140.6804385,51,0.8918817639350891
1679815271.4488175,52,0.9134443402290344
1679815375.8883648,53,0.905129611492157
1679815515.4457366,54,0.8997032046318054
1679815634.659771,55,0.911727249622345
1679815747.8557367,56,0.8704349398612976
1679815866.0466073,57,0.8569623827934265
1679815985.178681,58,0.8753243088722229
1679816109.8463125,59,0.8379021286964417
1679816247.6410975,60,0.8733468651771545
1679816388.5747101,61,0.8170384168624878
1679816511.8749998,62,0.8415544629096985
1679816638.4860208,63,0.836531400680542
1679816764.5902715,64,0.9048072099685669
1679816878.2519166,65,0.7978992462158203
1679816998.1832092,66,0.7807707786560059
1679817115.8218367,67,0.8108610510826111
1679817232.6461558,68,0.7754096388816833
1679817359.674957,69,0.8158154487609863
1679817481.4015021,70,0.7657029628753662
1679817605.0193572,71,0.777397096157074
1679817721.16702,72,0.7876728177070618
1679817832.1105502,73,0.7870239019393921
1679817964.811679,74,0.779262363910675
1679818077.835238,75,0.7432170510292053
1679818209.5485723,76,0.7835401892662048
1679818327.3322911,77,0.776430070400238
1679818441.080821,78,0.7516156435012817
1679818560.0324626,79,0.7461764812469482
1679818676.017507,80,0.7325105667114258
1679818787.1757038,81,0.7379405498504639
1679818899.523278,82,0.725517213344574
1679819009.3074026,83,0.7247646450996399
1679819142.0353744,84,0.7261219024658203
1679819258.9145198,85,0.7127788066864014
1679819371.4672172,86,0.6813727617263794
1679819498.4709907,87,0.6977489590644836
1679819618.1297572,88,0.6989995241165161
1679819734.7441072,89,0.6764934062957764
1679819858.0090775,90,0.6872278451919556
1679819968.1225076,91,0.6877059936523438
1679820086.0567229,92,0.6861726641654968
1679820207.1663451,93,0.647993803024292
1679820335.717619,94,0.6865856647491455
1679820456.8474247,95,0.741571307182312
1679820571.7879295,96,0.6559757590293884
1679820691.0230236,97,0.6756908893585205
1679820811.592586,98,0.6932022571563721
1679820923.138812,99,0.6581743359565735
1679821044.5543725,100,0.6522094011306763
1679821152.5472083,101,0.6634703874588013
1679821260.8596244,102,0.6418099999427795
1679821378.4378142,103,0.6493535041809082
1679821497.5696948,104,0.6162014603614807
1679821607.1396012,105,0.6339849233627319
1679821724.5931075,106,0.6184936761856079
1679821851.365254,107,0.6400222182273865
1679821962.6667137,108,0.6246612071990967
1679822073.5694706,109,0.5938618779182434
1679822200.9371245,110,0.6159225106239319
1679822319.2996664,111,0.6115119457244873
1679822440.306122,112,0.6146745681762695
1679822551.8524666,113,0.6215981245040894
1679822669.6153038,114,0.6314253807067871
1679822774.9463532,115,0.5885425209999084
1679822896.7673593,116,0.5877090096473694
1679823012.809493,117,0.5686850547790527
1679823134.5675757,118,0.6385080814361572
1679823263.4518747,119,0.5741260051727295
1679823376.3355346,120,0.5869137048721313
1679823489.358823,121,0.5724791288375854
1679823598.3449337,122,0.5480133891105652
1679823726.3587232,123,0.586614727973938
1679823850.5737162,124,0.5841407179832458
1679823974.4929368,125,0.588854968547821
1679824099.7883706,126,0.58970707654953
1679824228.5088408,127,0.5597729682922363
1679824337.517422,128,0.5776150226593018
1679824450.642424,129,0.5632365942001343
1679824571.2633903,130,0.5546665787696838
1679824695.0427392,131,0.5570420026779175
1679824823.3878925,132,0.5588669776916504
1679824944.096189,133,0.5281419157981873
1679825064.0119514,134,0.5599720478057861
1679825193.2142606,135,0.5445696115493774
1679825309.5571449,136,0.5527539849281311
1679825427.4096668,137,0.5111299753189087
1679825538.722325,138,0.5367796421051025
1679825665.9048345,139,0.5405129790306091
1679825786.612499,140,0.5210955739021301
1679825904.6917408,141,0.5291495323181152
1679826028.2117763,142,0.5182072520256042
1679826159.7368803,143,0.5205429196357727
1679826294.4520497,144,0.49358221888542175
1679826413.4495575,145,0.538812518119812
1679826529.1769626,146,0.5180523991584778
1679826651.693794,147,0.49422821402549744
1679826780.1487148,148,0.5193991661071777
1679826897.2905188,149,0.5070356726646423
1679827020.2046132,150,0.5335772633552551
1679827130.542556,151,0.47996342182159424
1679827240.40521,152,0.5318129658699036
1679827363.0630126,153,0.5381428003311157
1679827484.1872013,154,0.5056025385856628
1679827607.9498851,155,0.5102099776268005
1679827718.5670326,156,0.48561525344848633
1679827851.237863,157,0.49301251769065857
1679827977.903504,158,0.4890877604484558
1679828102.2477152,159,0.4934190511703491
1679828221.1852465,160,0.48703819513320923
1679828335.5171385,161,0.49515241384506226
1679828465.0131338,162,0.49587762355804443
1679828581.4421413,163,0.49523910880088806
1679828702.8476439,164,0.4926261901855469
1679828831.2504554,165,0.49911245703697205
1679828967.0660238,166,0.5146620273590088
1679829095.4359765,167,0.4919852018356323
1679829209.5290089,168,0.4905948340892792
1679829330.7059276,169,0.47047939896583557
1679829444.7658818,170,0.45594459772109985
1679829562.1070194,171,0.46032026410102844
1679829678.2645173,172,0.4590771496295929
1679829793.2130988,173,0.47202128171920776
1679829922.296427,174,0.4529467821121216
1679830048.5898879,175,0.47147348523139954
1679830164.957009,176,0.4423898756504059
1679830290.7004735,177,0.45178255438804626
1679830406.6642535,178,0.4504111111164093
1679830516.2388346,179,0.457932710647583
1679830631.136703,180,0.4231882095336914
1679830749.80136,181,0.46934929490089417
1679830870.5199497,182,0.43577417731285095
1679830982.6790645,183,0.47679513692855835
1679831110.5083146,184,0.46773675084114075
1679831231.1038451,185,0.4699459969997406
1679831352.5827866,186,0.43785178661346436
1679831484.3146727,187,0.4519318640232086
1679831604.8720143,188,0.45837390422821045
1679831733.3306491,189,0.46065911650657654
1679831852.508467,190,0.4426540434360504
1679831990.6658642,191,0.45170190930366516
1679832126.233003,192,0.44328439235687256
1679832261.115868,193,0.4489390254020691
1679832390.8935,194,0.4491291046142578
1679832514.5628383,195,0.4363609254360199
1679832630.5614464,196,0.42642030119895935
1679832750.618428,197,0.4414670765399933
1679832880.8443727,198,0.4151611626148224
1679833011.3576586,199,0.4454708695411682
1679833143.6041596,200,0.435842365026474
1679833265.9316065,201,0.4131983518600464
1679833402.2491207,202,0.422505646944046
1679833515.0262337,203,0.40403684973716736
1679833644.0171776,204,0.43065178394317627
1679833756.835188,205,0.43387922644615173
1679833863.8189034,206,0.39879125356674194
1679833974.5799425,207,0.4127047061920166
1679834104.1247792,208,0.40011492371559143
1679834214.9126694,209,0.38363218307495117
1679834330.3132951,210,0.4129840135574341
1679834433.2045932,211,0.4036720097064972
1679834555.4738123,212,0.42447909712791443
