Wall time,Step,Value
1679563592.0802376,0,0.8790815472602844
1679563655.8831716,1,0.7948357462882996
1679563712.5837765,2,0.7337943911552429
1679563767.6825094,3,0.7666805982589722
1679563822.6890435,4,0.7964338660240173
1679563877.0029685,5,0.7696326971054077
1679563935.3385987,6,0.751932680606842
1679563990.6189868,7,0.7188655138015747
1679564050.1316328,8,0.751883327960968
1679564112.7162085,9,0.7723447680473328
1679564176.9103777,10,0.755613386631012
1679564238.6589994,11,0.751889705657959
1679564297.1738915,12,0.7230685353279114
1679564359.4002314,13,0.7758650779724121
1679564419.113203,14,0.6958206295967102
1679564480.2867947,15,0.748290479183197
1679564540.2195454,16,0.6954755187034607
1679564598.8487692,17,0.6388314366340637
1679564661.1220722,18,0.6753841638565063
1679564736.82381,19,0.6503700017929077
1679564799.376691,20,0.6339988112449646
1679564861.2628582,21,0.6535099148750305
1679564920.0701432,22,0.6318296790122986
1679564983.3008487,23,0.6221650838851929
1679565049.2664492,24,0.581098735332489
1679565111.1303256,25,0.6177341341972351
1679565170.7942405,26,0.7013927698135376
1679565231.5386868,27,0.6137996912002563
1679565287.7028105,28,0.5799688696861267
1679565350.0462282,29,0.5691918730735779
1679565414.8142936,30,0.6023151278495789
1679565473.3012629,31,0.5834286212921143
1679565534.0989208,32,0.5620558857917786
1679565593.5032196,33,0.5823276042938232
1679565651.9199746,34,0.6066690683364868
1679565713.4184735,35,0.574304461479187
1679565776.4174542,36,0.5796463489532471
1679565836.582229,37,0.5299884676933289
1679565895.9731658,38,0.4901932179927826
1679565955.74538,39,0.5658954977989197
1679566015.6558297,40,0.5849935412406921
1679566075.433485,41,0.5243963003158569
1679566133.5181031,42,0.5317392349243164
1679566192.8636212,43,0.5237134695053101
1679566252.1337337,44,0.5233209729194641
1679566309.8736684,45,0.5780079364776611
1679566366.638486,46,0.48712414503097534
1679566427.354813,47,0.5430194735527039
1679566487.3606594,48,0.5640407800674438
1679566543.8660607,49,0.4441210627555847
1679566601.6622465,50,0.5031149387359619
1679566662.4264028,51,0.5512796640396118
1679566718.03856,52,0.48144420981407166
1679566779.046138,53,0.5497572422027588
1679566834.7642877,54,0.5603591799736023
1679566892.5370054,55,0.5117996335029602
1679566952.7615943,56,0.48700007796287537
1679567008.325159,57,0.5107908844947815
1679567063.5675287,58,0.4329123795032501
1679567122.1225653,59,0.48225945234298706
1679567177.9026966,60,0.44071510434150696
1679567235.2675009,61,0.5215626955032349
1679567290.444,62,0.45563632249832153
1679567347.135002,63,0.5487884283065796
1679567402.5593479,64,0.40638813376426697
1679567457.644954,65,0.4584820866584778
1679567514.5024014,66,0.5172819495201111
1679567574.497019,67,0.4881324768066406
1679567634.5037246,68,0.47059592604637146
1679567692.7572734,69,0.5249642133712769
1679567748.9545646,70,0.44453316926956177
1679567806.9300745,71,0.5161991119384766
1679567862.3174605,72,0.44096535444259644
1679567921.3106322,73,0.4870820641517639
1679567978.7496393,74,0.4330885708332062
1679568035.3374493,75,0.4860517382621765
1679568093.0470455,76,0.5160915851593018
1679568152.8871977,77,0.462194561958313
1679568207.0635986,78,0.40845614671707153
1679568262.794389,79,0.43393445014953613
1679568325.1428463,80,0.4264270067214966
1679568379.3657124,81,0.41818752884864807
1679568436.761339,82,0.42153212428092957
1679568492.9394135,83,0.4083517789840698
1679568551.3764613,84,0.3946162462234497
1679568606.6281588,85,0.40974247455596924
1679568662.1567233,86,0.5027502775192261
1679568718.01568,87,0.48300835490226746
1679568773.5287452,88,0.4331614375114441
1679568831.6730883,89,0.45053452253341675
1679568888.8597386,90,0.4906204342842102
1679568945.8973935,91,0.37073758244514465
1679569002.4712913,92,0.40474024415016174
1679569063.6168885,93,0.39561814069747925
1679569121.2264724,94,0.4823022484779358
1679569178.0592656,95,0.41013360023498535
1679569236.3621447,96,0.4251043200492859
1679569295.4894738,97,0.4021567106246948
1679569354.452896,98,0.4246397316455841
1679569409.6795008,99,0.4367855489253998
1679569467.261153,100,0.46779096126556396
1679569524.7536762,101,0.40096524357795715
1679569582.8610911,102,0.4600920081138611
1679569641.879491,103,0.4791969954967499
1679569699.0679936,104,0.40974047780036926
1679569756.602508,105,0.3785596787929535
1679569814.4975533,106,0.5059634447097778
1679569870.9313643,107,0.408345490694046
1679569928.0489526,108,0.36602628231048584
1679569985.6716568,109,0.4195031225681305
1679570042.1758778,110,0.5417863130569458
1679570099.4210637,111,0.43176040053367615
1679570155.988255,112,0.3575085699558258
1679570214.6920612,113,0.41294413805007935
1679570273.3423092,114,0.43572476506233215
1679570330.9539921,115,0.3864120543003082
1679570392.3546782,116,0.43550312519073486
1679570452.0473185,117,0.40961551666259766
1679570509.2302752,118,0.43526849150657654
1679570564.4362605,119,0.4110333323478699
1679570626.64451,120,0.4266985356807709
1679570684.530172,121,0.4132227599620819
1679570741.2640448,122,0.3877832889556885
1679570803.4024591,123,0.41317513585090637
1679570861.370834,124,0.37156954407691956
1679570916.7433982,125,0.4290899932384491
1679570973.9655323,126,0.3807307779788971
1679571030.4239278,127,0.44020819664001465
1679571089.540565,128,0.3162735104560852
1679571150.0553436,129,0.4309060275554657
1679571213.9054701,130,0.47502556443214417
1679571269.263638,131,0.44207999110221863
1679571324.7243433,132,0.40521636605262756
1679571381.6315248,133,0.47097527980804443
1679571435.6417744,134,0.40465494990348816
1679571493.5998924,135,0.4463442265987396
1679571550.0871725,136,0.3975144326686859
1679571606.5330918,137,0.44778046011924744
1679571666.7801635,138,0.42250069975852966
1679571723.0292106,139,0.36603665351867676
1679571778.401195,140,0.36320212483406067
1679571834.261091,141,0.3255741000175476
1679571893.6912594,142,0.3644351661205292
1679571952.776642,143,0.44332030415534973
1679572011.3912902,144,0.3439001441001892
1679572071.0390632,145,0.43510541319847107
1679572124.455941,146,0.41513675451278687
1679572181.6572738,147,0.43769827485084534
1679572236.906567,148,0.4158201217651367
1679572291.2934265,149,0.3589211702346802
1679572347.0623298,150,0.3569889962673187
1679572401.7679977,151,0.4289517104625702
1679572458.2317445,152,0.40906012058258057
1679572512.2841134,153,0.3669150471687317
